,id,ano,sentiment
25368,261490,2015,Mixed
25369,398620,2015,9 user reviews
25371,348490,2015,Very Positive
25372,390366,2015,1 user reviews
25373,325968,2015,Positive
25374,302810,2018,9 user reviews
25375,397381,2015,1 user reviews
25376,406460,2015,4 user reviews
25377,319430,2015,Mostly Negative
25378,396440,2015,Mostly Positive
25379,407120,2015,Mostly Positive
25380,408450,2015,4 user reviews
25381,407680,2015,Mixed
25383,406050,2015,2 user reviews
25385,407821,2015,1 user reviews
25386,407822,2015,1 user reviews
25387,407823,2015,1 user reviews
25388,408360,2015,Positive
25389,374640,2015,Mostly Negative
25391,326008,2015,1 user reviews
25392,399910,2015,Positive
25394,326009,2015,1 user reviews
25395,404430,2015,Very Positive
25396,407290,2015,Mostly Positive
25398,403510,2015,Mostly Positive
25399,408590,2015,7 user reviews
25400,354160,2015,Mixed
25401,401550,2015,5 user reviews
25402,353830,2015,Very Positive
25404,406400,2015,4 user reviews
25405,405350,2015,2 user reviews
25406,352530,2015,3 user reviews
25408,406521,2015,1 user reviews
25409,330820,2015,Very Positive
25410,405430,2015,Very Positive
25411,399880,2015,8 user reviews
25412,406520,2015,2 user reviews
25413,379190,2015,Positive
25414,378478,2015,2 user reviews
25415,382140,2015,Mostly Positive
25416,402690,2015,1 user reviews
25418,375030,2015,Very Positive
25419,397770,2013,Mixed
25420,367270,2015,Very Positive
25421,403230,2015,4 user reviews
25422,364190,2015,3 user reviews
25423,325969,2015,Positive
25424,395250,2015,Mixed
25425,378472,2015,5 user reviews
25426,378474,2015,4 user reviews
25427,378473,2015,4 user reviews
25428,378475,2015,5 user reviews
25430,378477,2015,3 user reviews
25433,370460,2015,Very Positive
25434,312920,2015,Mostly Positive
25435,396920,2015,Positive
25436,377430,2015,Very Positive
25437,403570,2015,Mostly Positive
25438,319470,2015,Very Positive
25439,343410,2015,5 user reviews
25440,303210,2015,Very Positive
25441,392720,2015,2 user reviews
25442,402590,2015,Positive
25443,376360,2015,9 user reviews
25444,379640,2014,Positive
25445,403670,2015,Positive
25447,402170,2015,Mixed
25448,300760,2015,Mixed
25449,374690,2015,Mostly Negative
25450,344890,2015,Mixed
25451,395560,2015,Mixed
25452,404050,2015,Mostly Positive
25453,370480,2015,Positive
25454,384840,2015,Mixed
25455,360680,2015,2 user reviews
25456,384590,2015,9 user reviews
25458,397740,2015,Very Positive
25459,406650,2015,Mostly Positive
25460,349020,2015,Mixed
25461,399000,2013,4 user reviews
25462,403070,2015,Positive
25464,400842,2015,Positive
25465,400840,2015,6 user reviews
25466,388060,2015,Mixed
25467,348280,2015,9 user reviews
25469,405130,2015,Positive
25470,348470,2015,Mostly Positive
25471,370240,2015,Mixed
25472,404860,2015,Mixed
25473,378470,2015,1 user reviews
25475,310470,2015,Mixed
25476,293600,2015,Mixed
25477,404840,2015,Positive
25478,399920,2015,8 user reviews
25479,388360,2015,Mixed
25480,371220,2015,Mixed
25481,399140,2015,Positive
25482,339910,2015,Very Positive
25483,398160,2015,Positive
25484,390740,2015,7 user reviews
25485,397210,2015,Mostly Positive
25486,400160,2015,Very Positive
25487,385890,2015,Mixed
25488,402850,2015,Mixed
25489,394420,2015,1 user reviews
25493,400820,2015,2 user reviews
25495,229810,2015,Mixed
25497,367430,2015,8 user reviews
25498,395520,2015,Very Positive
25500,397270,2015,Very Positive
25501,392940,2015,Mixed
25502,404930,2015,1 user reviews
25503,382120,2015,2 user reviews
25505,399040,2015,Positive
25506,374060,2015,Mostly Positive
25507,386560,2015,Very Positive
25508,389310,2015,Mixed
25509,406090,2018,3 user reviews
25510,334781,2015,Positive
25511,403660,2015,Mostly Negative
25512,381010,2015,Mixed
25514,384090,2015,Mostly Positive
25515,356200,2015,Mostly Positive
25516,381780,2015,Very Positive
25517,399860,2015,5 user reviews
25518,369150,2015,Very Positive
25519,397970,2012,Mostly Positive
25520,400110,2015,Very Positive
25521,339640,2015,Mixed
25522,382890,2015,Mostly Positive
25523,400660,2015,Very Positive
25524,349760,2015,Positive
25525,276730,2015,Mostly Positive
25526,402700,2015,Mostly Positive
25527,396640,2015,Very Positive
25528,404460,2015,3 user reviews
25529,370170,2015,6 user reviews
25530,378505,2015,Positive
25531,401270,2015,7 user reviews
25532,307590,2015,Positive
25533,379630,2015,1 user reviews
25534,404670,2015,1 user reviews
25535,236690,2015,Mostly Positive
25536,377250,2015,2 user reviews
25538,383950,2013,Mixed
25539,369827,2015,1 user reviews
25540,404480,2015,Very Positive
25541,404910,2015,1 user reviews
25542,379550,2015,2 user reviews
25543,403990,2015,2 user reviews
25544,379230,2015,Mixed
25545,381850,2015,Mixed
25546,373600,2015,Positive
25547,395530,2015,6 user reviews
25548,391440,2015,Mixed
25549,373610,2015,Positive
25550,373620,2015,Positive
25551,404450,2015,2 user reviews
25552,373630,2015,Positive
25553,402190,2015,Mixed
25554,334100,2015,Positive
25555,402890,2015,Mixed
25556,297080,2015,4 user reviews
25557,403090,2011,Positive
25558,403100,2013,Mostly Positive
25559,398710,2015,Very Positive
25560,387120,2015,1 user reviews
25561,401560,2015,Mostly Negative
25562,394080,2015,1 user reviews
25563,401840,2015,Positive
25564,378770,2015,Very Positive
25566,278510,2015,Positive
25567,397980,2015,Mixed
25569,388430,2015,Mostly Positive
25570,383780,2015,6 user reviews
25571,400710,2015,Positive
25572,396690,2015,2 user reviews
25573,383450,2015,Positive
25574,393600,2015,6 user reviews
25575,367600,2015,Mixed
25576,312280,2015,Mostly Positive
25577,345690,2015,1 user reviews
25578,399790,2015,Mixed
25579,400790,2012,Very Positive
25580,382090,2015,Very Positive
25581,375160,2015,1 user reviews
25582,363040,2015,1 user reviews
25583,401300,2015,1 user reviews
25584,400320,2015,4 user reviews
25585,371530,2015,Positive
25586,391490,2015,Very Positive
25588,395890,2015,6 user reviews
25591,339393,2015,1 user reviews
25592,379235,2015,Mixed
25593,393831,2015,7 user reviews
25594,393830,2015,5 user reviews
25595,357480,2015,Mixed
25596,403500,2015,3 user reviews
25597,297740,2015,Mixed
25598,397670,2015,9 user reviews
25599,363940,2015,Mostly Negative
25601,400400,2015,Positive
25602,394920,2008,Mixed
25603,378501,2015,Mostly Positive
25604,394930,2007,7 user reviews
25605,394940,2010,Mixed
25606,401420,2015,2 user reviews
25607,384120,2015,Mostly Positive
25608,397123,2015,6 user reviews
25609,397124,2015,4 user reviews
25610,397125,2015,Mostly Positive
25611,397126,2015,4 user reviews
25612,399900,2015,5 user reviews
25613,393150,2015,Mostly Positive
25614,357910,2015,Mixed
25615,340370,2015,9 user reviews
25616,401350,2015,Positive
25617,364328,2015,Mixed
25618,360080,2015,Mostly Positive
25619,392880,2015,8 user reviews
25621,392900,2015,8 user reviews
25622,252110,2015,Overwhelmingly Positive
25623,379530,2015,Mostly Positive
25625,391250,2015,Very Positive
25626,392420,2015,3 user reviews
25627,384000,2015,Mostly Positive
25633,344770,2015,Overwhelmingly Positive
25634,322910,2015,Mostly Positive
25635,392960,2015,Mostly Positive
25637,395020,2015,1 user reviews
25638,390610,2015,Very Positive
25639,393510,2015,1 user reviews
25640,397120,2015,7 user reviews
25641,359050,2015,Overwhelmingly Positive
25642,318020,2015,Mixed
25643,325952,2015,Mixed
25644,387980,2015,Positive
25645,393660,2015,Mixed
25646,387981,2015,5 user reviews
25647,374500,2015,Mostly Positive
25648,399760,2015,6 user reviews
25649,399230,2015,Mostly Negative
25650,387840,2015,Very Positive
25651,398911,2015,Positive
25652,365820,2015,1 user reviews
25653,323460,2015,Very Positive
25655,395910,2010,2 user reviews
25656,305820,2015,Positive
25657,385440,2015,Mostly Positive
25658,397800,2015,9 user reviews
25659,379547,2015,Positive
25660,360840,2015,Positive
25661,398640,2015,Mixed
25662,385830,2015,Mixed
25664,365750,2015,Mostly Negative
25666,392820,2015,Mixed
25667,389810,2015,Mixed
25668,388620,2014,Very Positive
25669,388050,2015,Mixed
25670,397690,2015,Very Positive
25671,397780,2015,Very Positive
25673,314410,2015,Very Positive
25674,350710,2015,Mixed
25675,395400,2015,Mixed
25676,396530,2015,Negative
25677,398460,2015,Positive
25678,398900,2015,1 user reviews
25680,333290,2015,Positive
25682,394550,2015,Positive
25683,377550,2015,Mixed
25684,286750,2004,Positive
25685,294590,2004,Very Positive
25686,377070,1994,Positive
25687,294730,2004,Positive
25688,318794,2015,Mostly Negative
25689,387982,2015,6 user reviews
25692,368050,2015,Mostly Positive
25694,360580,2015,Mixed
25695,290340,2015,Very Positive
25699,398110,2015,5 user reviews
25700,388800,2015,Very Positive
25701,385330,2015,Very Positive
25702,396990,2015,Positive
25703,397500,2015,Mostly Positive
25704,392670,2015,5 user reviews
25705,340830,2015,Very Positive
25706,398430,2015,8 user reviews
25707,362140,2015,Mixed
25708,253050,2015,Mostly Positive
25709,298360,2007,Very Positive
25710,368450,2015,Mixed
25711,376150,2015,Mostly Negative
25712,398920,2015,2 user reviews
25713,397200,2015,Mixed
25714,399430,2015,Mixed
25715,385490,2015,Mixed
25716,346300,2015,Mixed
25717,380150,2015,Mostly Positive
25718,398960,2015,9 user reviews
25720,366040,2015,Very Positive
25722,369400,2015,Mostly Positive
25723,268870,2015,Mostly Positive
25724,356890,2015,Mostly Positive
25725,356520,2015,Very Positive
25726,363240,2015,Mostly Positive
25727,386050,2015,Very Positive
25728,397010,2015,2 user reviews
25729,347660,2015,Positive
25730,390880,2015,Mixed
25731,381910,2015,Mostly Positive
25732,387970,2015,Mixed
25733,293460,2015,Mixed
25734,330390,2015,Very Positive
25735,397050,2015,Mostly Negative
25736,396820,2015,7 user reviews
25737,355500,2015,Mixed
25738,337350,2015,Very Positive
25740,385060,2015,Positive
25741,393980,2015,Mostly Positive
25742,363440,2015,Mostly Positive
25743,394770,2015,Mostly Negative
25744,379310,2015,Very Positive
25745,367850,2015,Very Positive
25746,373340,2015,Mostly Positive
25747,359310,2015,Very Positive
25748,396460,2015,6 user reviews
25749,325370,2015,Mostly Positive
25750,387040,2015,1 user reviews
25751,356570,2015,Very Positive
25752,378100,2015,Mixed
25753,332530,2015,Positive
25754,308173,2015,Mostly Positive
25756,310490,2015,Very Positive
25757,364060,2015,8 user reviews
25758,391210,2015,Positive
25759,369809,2015,2 user reviews
25760,391460,2015,Mixed
25763,359390,2015,Very Positive
25764,354810,2015,3 user reviews
25765,369080,2015,Very Negative
25766,361680,2015,2 user reviews
25767,346940,2015,Very Positive
25769,388440,2015,Mixed
25771,390640,2015,2 user reviews
25773,388010,2015,6 user reviews
25774,378280,2015,Mixed
25775,394650,2015,4 user reviews
25776,395050,2015,4 user reviews
25777,394390,2015,Positive
25778,395970,2015,5 user reviews
25779,365120,2015,Mostly Positive
25780,391000,2015,Positive
25781,373120,2015,2 user reviews
25782,290490,2015,Mixed
25783,388420,2015,Very Positive
25784,391470,2015,2 user reviews
25785,395260,2015,Positive
25786,391080,2015,1 user reviews
25787,394560,2015,2 user reviews
25788,363980,2015,Very Positive
25789,394561,2015,1 user reviews
25790,396290,2015,7 user reviews
25791,363670,2015,2 user reviews
25792,336220,2015,Mostly Positive
25793,314070,2015,Very Positive
25794,388720,2015,Positive
25795,354920,2013,Mixed
25796,385680,2015,5 user reviews
25797,396190,2015,1 user reviews
25798,396230,2015,Very Positive
25802,381170,2015,Mixed
25803,325953,2015,5 user reviews
25804,325963,2015,Mostly Positive
25806,384570,2015,Mixed
25807,308560,2015,Mixed
25809,393950,2015,5 user reviews
25810,325790,2015,Mostly Negative
25811,393970,2005,Mostly Positive
25812,392660,2015,1 user reviews
25813,343990,2015,Mixed
25815,352010,2015,Mixed
25816,394050,2015,2 user reviews
25817,335820,2015,Mixed
25818,391170,2015,Very Positive
25820,391340,2015,Mixed
25821,392920,2015,Mostly Positive
25822,377200,2015,4 user reviews
25823,384920,2015,Mostly Negative
25824,383590,2015,Mixed
25825,373730,2015,Mixed
25826,393500,2015,Very Positive
25827,370160,2015,Mixed
25828,348810,2015,Mixed
25830,315130,2015,Mixed
25831,337700,2015,Mixed
25832,352840,2015,Very Positive
25833,390800,2015,Positive
25834,387910,2015,5 user reviews
25835,363510,2015,Mostly Negative
25836,394710,2015,Positive
25838,365770,2015,Very Positive
25839,395441,2015,2 user reviews
25840,372800,2015,Mostly Positive
25841,384360,2015,Mostly Positive
25842,377520,2015,Mostly Positive
25843,378380,2015,Mixed
25844,356250,2015,Positive
25845,363580,2015,6 user reviews
25846,393640,2015,1 user reviews
25847,349460,2015,8 user reviews
25848,357070,2015,Very Positive
25849,380050,2015,2 user reviews
25850,258648,2015,Very Positive
25852,389930,2015,Mixed
25853,356050,2015,Mostly Positive
25855,376130,2015,Mixed
25857,325955,2015,6 user reviews
25858,369802,2015,3 user reviews
25859,277761,2015,Mostly Positive
25860,382410,2015,Mostly Positive
25861,372560,2006,3 user reviews
25862,360390,2015,Mixed
25863,372830,2015,Very Positive
25864,278420,2015,Positive
25865,391930,2015,1 user reviews
25866,387660,2014,Positive
25867,386700,2010,Mixed
25869,352750,2014,3 user reviews
25870,393025,2015,4 user reviews
25871,393024,2015,4 user reviews
25872,393040,2015,8 user reviews
25873,393021,2015,5 user reviews
25874,393042,2015,6 user reviews
25875,393026,2015,8 user reviews
25876,393041,2015,4 user reviews
25877,393043,2015,5 user reviews
25878,393350,2015,Mostly Positive
25879,389250,2008,Very Positive
25880,387450,2015,Mostly Negative
25881,340250,2015,6 user reviews
25882,368770,2015,Mixed
25883,355900,2015,9 user reviews
25885,391431,2015,1 user reviews
25886,391430,2015,3 user reviews
25887,391621,2015,2 user reviews
25888,391432,2015,2 user reviews
25889,370200,2015,2 user reviews
25891,389680,2015,Negative
25892,354560,2015,Mixed
25893,389690,2015,3 user reviews
25894,367350,2015,Mostly Positive
25895,367415,2015,9 user reviews
25896,360650,2015,Very Positive
25897,375980,2015,Mixed
25898,378270,2015,Mixed
25899,370700,2015,Mostly Positive
25900,377310,2015,Mixed
25901,352580,2015,Mixed
25902,334260,2015,3 user reviews
25903,367411,2015,7 user reviews
25904,367414,2015,Positive
25905,367410,2015,Positive
25906,367413,2015,8 user reviews
25907,367412,2015,Positive
25908,373970,2015,Very Positive
25909,229580,2015,Mixed
25910,384710,2015,4 user reviews
25911,386420,2015,Mostly Positive
25912,321390,2015,Negative
25913,320340,2015,Mixed
25914,387560,2014,Mostly Positive
25916,384227,2015,1 user reviews
25917,386630,2015,7 user reviews
25918,355190,2015,Mostly Positive
25920,392090,2015,2 user reviews
25922,365020,2015,Mixed
25923,387610,2015,5 user reviews
25924,366600,2015,1 user reviews
25927,365150,2015,6 user reviews
25928,360550,2015,Very Positive
25929,360560,2015,Positive
25930,373690,2015,3 user reviews
25931,372660,2015,3 user reviews
25933,362410,2015,Mostly Positive
25934,384910,2011,Mostly Positive
25935,391270,2014,Mostly Positive
25936,226100,2015,Mostly Positive
25937,385690,2015,Positive
25939,275138,2015,1 user reviews
25940,387600,2014,3 user reviews
25941,336680,2015,Mostly Positive
25942,356560,2014,Positive
25944,374390,2015,Mostly Positive
25945,387570,2015,3 user reviews
25946,391070,2015,Mostly Negative
25947,371310,2017,Mostly Positive
25949,391410,2015,1 user reviews
25950,364850,2016,2 user reviews
25952,391160,2015,Mostly Positive
25953,378731,2015,Very Positive
25954,320290,2015,7 user reviews
25955,282780,2015,Mixed
25956,379380,2015,8 user reviews
25958,382320,2015,4 user reviews
25959,313810,2015,Mostly Positive
25960,388300,2015,Mostly Negative
25962,383700,2015,Mostly Positive
25963,329920,2015,Very Positive
25965,390580,2015,Positive
25966,389900,2000,Mostly Positive
25967,386780,2015,Mostly Positive
